Category Page Number,NEW,SKU,Style,Description,Color Group,Color Code,Color,Hex Code,Size Group,Size Code,Size,Case Qty,Weight,Mill #,Mill Name,Category,Subcategory,Price,Retail Price,Thumbnail Name,Normal Image Name,Full Feature Description,Brand Page Number
0,NEW,B16824CB3,02623B2,Pony Tee ,ASH HEATHER,12,CB,,28,3,S,72,.18,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CB4,02623B2,Pony Tee ,ASH HEATHER,12,CB,,28,4,M,72,.19,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CC3,02623B2,Pony Tee ,DIRTY HEATHER,12,CC,,28,3,S,72,.18,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CC4,02623B2,Pony Tee ,DIRTY HEATHER,12,CC,,28,4,M,72,.19,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CC5,02623B2,Pony Tee ,DIRTY HEATHER,12,CC,,28,5,L,72,.21,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CC6,02623B2,Pony Tee ,DIRTY HEATHER,12,CC,,28,6,XL,72,.24,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CE3,02623B2,Pony Tee ,OATMEAL HEATHER,12,CE,,28,3,S,72,.18,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CE6,02623B2,Pony Tee ,OATMEAL HEATHER,12,CE,,28,6,XL,72,.24,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CE5,02623B2,Pony Tee ,OATMEAL HEATHER,12,CE,,28,5,L,72,.21,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824CE4,02623B2,Pony Tee ,OATMEAL HEATHER,12,CE,,28,4,M,72,.19,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824FS3,02623B2,Pony Tee ,EMERALD HEATHER,12,FS,,28,3,S,72,.18,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824FS4,02623B2,Pony Tee ,EMERALD HEATHER,12,FS,,28,4,M,72,.19,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824FS5,02623B2,Pony Tee ,EMERALD HEATHER,12,FS,,28,5,L,72,.21,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16824FS6,02623B2,Pony Tee ,EMERALD HEATHER,12,FS,,28,6,XL,72,.24,25,Alternative Drop Ship,T,shirts,1503|0|1;1277|2|12;1086|13|-1,2172,http://www.broderbros.com/images/bro/prodDetail/02623b2_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02623b2_p.jpg,"20's M�lange Heather Burnout: 50% Rayon, 50% Polyester; Yarn dyed, garment washed; Women's contemporary fit; ",0
0,NEW,B16924006,02632B1,Burnout Deep V-Neck,WHITE,12,00,,25,6,XL,72,.28,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924005,02632B1,Burnout Deep V-Neck,WHITE,12,00,,25,5,L,72,.26,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924004,02632B1,Burnout Deep V-Neck,WHITE,12,00,,25,4,M,72,.24,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924003,02632B1,Burnout Deep V-Neck,WHITE,12,00,,25,3,S,72,.21,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924002,02632B1,Burnout Deep V-Neck,WHITE,12,00,,25,2,XS,72,.18,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924007,02632B1,Burnout Deep V-Neck,WHITE,12,00,,1,7,2XL,72,.31,25,Alternative Drop Ship,T,shirts,1642|0|1;1396|2|12;1186|13|-1,2372,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924516,02632B1,Burnout Deep V-Neck,WASHED BLACK,12,51,,25,6,XL,72,.28,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924512,02632B1,Burnout Deep V-Neck,WASHED BLACK,12,51,,25,2,XS,72,.18,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924513,02632B1,Burnout Deep V-Neck,WASHED BLACK,12,51,,25,3,S,72,.21,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924514,02632B1,Burnout Deep V-Neck,WASHED BLACK,12,51,,25,4,M,72,.24,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924515,02632B1,Burnout Deep V-Neck,WASHED BLACK,12,51,,25,5,L,72,.26,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924517,02632B1,Burnout Deep V-Neck,WASHED BLACK,12,51,,1,7,2XL,72,.31,25,Alternative Drop Ship,T,shirts,1642|0|1;1396|2|12;1186|13|-1,2372,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924BD7,02632B1,Burnout Deep V-Neck,TRUE BLACK,12,BD,,1,7,2XL,72,.31,25,Alternative Drop Ship,T,shirts,1642|0|1;1396|2|12;1186|13|-1,2372,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924BD2,02632B1,Burnout Deep V-Neck,TRUE BLACK,12,BD,,25,2,XS,72,.18,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924BD3,02632B1,Burnout Deep V-Neck,TRUE BLACK,12,BD,,25,3,S,72,.21,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924BD4,02632B1,Burnout Deep V-Neck,TRUE BLACK,12,BD,,25,4,M,72,.24,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924BD5,02632B1,Burnout Deep V-Neck,TRUE BLACK,12,BD,,25,5,L,72,.26,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B16924BD6,02632B1,Burnout Deep V-Neck,TRUE BLACK,12,BD,,25,6,XL,72,.28,25,Alternative Drop Ship,T,shirts,1557|0|1;1323|2|12;1125|13|-1,2250,http://www.broderbros.com/images/bro/prodDetail/02632b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02632b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Unisex regular fit; ",0
0,NEW,B17024005,02694B1,Burnout Long-Sleeve Raglan,WHITE,12,00,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024003,02694B1,Burnout Long-Sleeve Raglan,WHITE,12,00,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024006,02694B1,Burnout Long-Sleeve Raglan,WHITE,12,00,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024004,02694B1,Burnout Long-Sleeve Raglan,WHITE,12,00,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024613,02694B1,Burnout Long-Sleeve Raglan,MUSHROOM,12,61,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024614,02694B1,Burnout Long-Sleeve Raglan,MUSHROOM,12,61,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024615,02694B1,Burnout Long-Sleeve Raglan,MUSHROOM,12,61,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024616,02694B1,Burnout Long-Sleeve Raglan,MUSHROOM,12,61,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024743,02694B1,Burnout Long-Sleeve Raglan,SKY,12,74,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024744,02694B1,Burnout Long-Sleeve Raglan,SKY,12,74,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024745,02694B1,Burnout Long-Sleeve Raglan,SKY,12,74,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024746,02694B1,Burnout Long-Sleeve Raglan,SKY,12,74,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024BE3,02694B1,Burnout Long-Sleeve Raglan,TRUE BLACK,12,BE,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024BE4,02694B1,Burnout Long-Sleeve Raglan,TRUE BLACK,12,BE,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024BE5,02694B1,Burnout Long-Sleeve Raglan,TRUE BLACK,12,BE,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024BE6,02694B1,Burnout Long-Sleeve Raglan,TRUE BLACK,12,BE,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CS3,02694B1,Burnout Long-Sleeve Raglan,CARNATION,12,CS,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CS4,02694B1,Burnout Long-Sleeve Raglan,CARNATION,12,CS,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CS5,02694B1,Burnout Long-Sleeve Raglan,CARNATION,12,CS,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CS6,02694B1,Burnout Long-Sleeve Raglan,CARNATION,12,CS,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CT3,02694B1,Burnout Long-Sleeve Raglan,SAGE,12,CT,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CT4,02694B1,Burnout Long-Sleeve Raglan,SAGE,12,CT,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CT5,02694B1,Burnout Long-Sleeve Raglan,SAGE,12,CT,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024CT6,02694B1,Burnout Long-Sleeve Raglan,SAGE,12,CT,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024EH3,02694B1,Burnout Long-Sleeve Raglan,BLOOD ORANGE,12,EH,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024EH4,02694B1,Burnout Long-Sleeve Raglan,BLOOD ORANGE,12,EH,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024EH5,02694B1,Burnout Long-Sleeve Raglan,BLOOD ORANGE,12,EH,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024EH6,02694B1,Burnout Long-Sleeve Raglan,BLOOD ORANGE,12,EH,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024GV3,02694B1,Burnout Long-Sleeve Raglan,SHELL,12,GV,,28,3,S,72,.25,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024GV4,02694B1,Burnout Long-Sleeve Raglan,SHELL,12,GV,,28,4,M,72,.26,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024GV5,02694B1,Burnout Long-Sleeve Raglan,SHELL,12,GV,,28,5,L,72,.29,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
0,NEW,B17024GV6,02694B1,Burnout Long-Sleeve Raglan,SHELL,12,GV,,28,6,XL,72,.31,25,Alternative Drop Ship,T,shirts,1887|0|1;1604|2|12;1364|13|-1,2728,http://www.broderbros.com/images/bro/prodDetail/02694b1_t.jpg,http://www.broderbros.com/images/bro/prodDetail/02694b1_p.jpg,"30's Burnout: 50% Cotton, 50% Polyester; Garment dyed and washed; Women's contemporary fit; ",0
